,Unnamed: 0,region,sales_price,bedroom,bathroom,parking,dimensions,latitude,longitude,mean_price,std_price,price_meter,average
10512,11789,"Vila Leopoldina, Sao Paulo",686000,2,2,2,69,-23.530072,-46.734319333134,1256080.93650794,827884.992937711,9942.02898550725,9517.83987380299
10513,11790,"Alto da Boa Vista, Sao Paulo",850000,3,2,2,94,-23.6416251,-46.6994344,1314149.25373134,888196.696303917,9042.55319148936,9100.88890359551
10514,11791,"Morumbi, Sao Paulo",800000,3,1,2,157,-23.5957392,-46.7072595387581,5063457.15289256,66800147.0710498,5095.54140127389,6114.79985112859
10515,11792,"Saude, Sao Paulo",920000,3,1,2,111,-23.61517795,-46.6433933431463,695812.168253968,370447.777904106,8288.28828828829,8483.63977850064
10516,11793,"Liberdade, Sao Paulo",245000,2,1,2,50,-23.5667035,-46.6318092837399,398983.620689655,504726.074298932,4900.0,6279.05878833232
10517,11794,"Vila Nova Conceicao, Sao Paulo",250000,1,0,2,27,-23.6350111,-46.641295,2955630.20350877,3300009.12304975,9259.25925925926,17094.8567928045
10518,11795,"Agua Branca, Sao Paulo",360000,2,1,2,43,-23.5212579,-46.6885155,1124235.63636364,1182038.94510049,8372.09302325581,8288.36729210497
10519,11796,"Campo Belo, Sao Paulo",850000,2,3,2,90,-23.62673055,-46.6694214293408,1590889.81924883,1481225.99833736,9444.44444444445,10388.3733034701
10520,11797,"Jardim Paulista, Sao Paulo",1064000,2,1,2,144,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,7388.88888888889,12319.3530995925
10521,11798,"Jardim Vila Mariana, Sao Paulo",1065000,2,1,2,115,-23.5923787,-46.6261595,1831580.64,1647417.21225587,9260.86956521739,9661.42747231801
10522,11799,"Sumare, Sao Paulo",880000,3,3,2,80,-22.8217964,-47.267105,969035.352564103,493268.626005734,11000.0,10129.5457022427
10523,11800,"Perdizes, Sao Paulo",1280000,3,1,2,155,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,8258.06451612903,9409.53370787521
10524,11801,"Perdizes, Sao Paulo",1300000,3,1,2,153,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,8496.73202614379,9409.53370787521
10525,11802,"Centro, Sao Paulo",240000,2,1,2,60,39.7880179,-8.2910434,1005955.40816327,1791395.16170778,4000.0,8151.98279474025
10526,11803,"Butanta, Sao Paulo",480000,3,2,2,77,-23.569131,-46.7218739532194,512459.368852459,305164.755923454,6233.76623376623,5858.58782947985
10527,11804,"Vila Andrade, Sao Paulo",750000,4,4,4,238,-23.62819865,-46.7289985764111,692110.807291667,418911.514483648,3151.26050420168,6215.97285670845
10528,11805,"Pompeia, Sao Paulo",730000,3,3,2,76,-22.1088293,-50.1720753,957891.180257511,490757.041916436,9605.26315789474,9587.72284680743
10529,11806,"Pompeia, Sao Paulo",765000,3,1,2,79,-22.1088293,-50.1720753,957891.180257511,490757.041916436,9683.54430379747,9587.72284680743
10530,11807,"Alto de Pinheiros, Sao Paulo",1500000,3,4,3,147,-23.5495495,-46.7121547864865,2240753.58333333,2070633.21642971,10204.0816326531,9565.72734823723
10531,11808,"Alto da Mooca, Sao Paulo",999000,3,4,2,110,-23.5617305,-46.5971404231074,898256.060606061,585741.955171438,9081.81818181818,7948.20800033857
10532,11809,"Pompeia, Sao Paulo",680000,2,1,2,60,-22.1088293,-50.1720753,957891.180257511,490757.041916436,11333.3333333333,9587.72284680743
10533,11811,"Jardim Paulista, Sao Paulo",2605000,3,4,2,175,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,14885.7142857143,12319.3530995925
10534,11812,"Santana, Sao Paulo",1440000,4,5,3,238,-23.499321,-46.6289326497014,995109.141914191,652917.387651109,6050.42016806723,7476.04391313302
10535,11814,"Pinheiros, Sao Paulo",1350000,4,3,2,135,-23.567249,-46.7019515,9498833.46488294,133935791.599595,10000.0,11657.2479284877
10536,11817,"Jardim America, Sao Paulo",1640000,2,2,2,128,-23.0402074,-45.5394484,2715944.14583333,2690010.8568423,12812.5,12130.2434609517
10537,11819,"Paraisopolis, Sao Paulo",280000,2,1,4,47,-23.6151173,-46.7271935,386583.333333333,234376.282218715,5957.44680851064,4772.00046253469
10538,11820,"Itaim Bibi, Sao Paulo",1680000,3,3,4,136,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,12352.9411764706,15011.4003739799
10539,11823,"Santa Cecilia, Sao Paulo",1260000,2,2,2,90,-23.5296595,-46.6518917695503,1173729.53753754,1078726.70778865,14000.0,8720.40445666074
10540,11824,"Panamby, Sao Paulo",1799000,4,7,5,233,-23.5190045,-46.6676637,1459952.52884615,953463.062536221,7721.03004291846,7434.87860491516
10541,11825,"Tucuruvi, Sao Paulo",250500,2,1,5,41,-23.4800747,-46.6032701,414604.166666667,158474.500703389,6109.75609756098,6508.05094120336
10542,11827,"Saude, Sao Paulo",890000,3,2,2,84,-23.61517795,-46.6433933431463,695812.168253968,370447.777904106,10595.2380952381,8483.63977850064
10543,11828,"Jardim Paulista, Sao Paulo",6738017,3,5,4,270,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,24955.6185185185,12319.3530995925
10544,11829,"Jardim Paulista, Sao Paulo",7567412,3,5,4,270,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,28027.4518518519,12319.3530995925
10545,11830,"Pinheiros, Sao Paulo",1298000,2,2,2,72,-23.567249,-46.7019515,9498833.46488294,133935791.599595,18027.7777777778,11657.2479284877
10546,11831,"Jardim Paulista, Sao Paulo",6819853,4,5,4,270,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,25258.7148148148,12319.3530995925
10547,11832,"Jardim Paulista, Sao Paulo",14850722,4,5,5,475,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,31264.6778947368,12319.3530995925
10548,11833,"Moema, Sao Paulo",3075000,4,5,4,189,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,16269.8412698413,11915.5734933051
10549,11834,"Vila Madalena, Sao Paulo",600000,2,1,4,73,-23.5464956,-46.6911243,3193818.11666667,28337134.1943227,8219.17808219178,11338.74778908
10550,11835,"Moema, Sao Paulo",425000,1,1,4,32,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,13281.25,11915.5734933051
10551,11836,"Barra Funda, Sao Paulo",460000,2,1,4,58,-23.5254616,-46.6675134,682101.714285714,342135.47445999,7931.03448275862,8351.14093307938
10552,11837,"Vila Romana, Sao Paulo",1850000,4,0,4,169,-21.2383197,-47.7796753,1181947.56521739,529745.481383932,10946.7455621302,9599.97320195427
10553,11839,"Barra Funda, Sao Paulo",694128,2,3,5,70,-23.5254616,-46.6675134,682101.714285714,342135.47445999,9916.11428571429,8351.14093307938
10554,11840,"Vila Moinho Velho, Sao Paulo",799000,3,3,2,145,-23.6044468,-46.5965558001386,566000.0,188240.435450149,5510.34482758621,5938.72100652658
10555,11841,"Bosque da Saude, Sao Paulo",1179000,3,3,3,113,-23.6094152,-46.6251697,967242.564102564,513133.922018506,10433.6283185841,8187.67374460668
10556,11842,"Vila Olimpia, Sao Paulo",335000,1,1,3,31,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,10806.4516129032,17165.5774083761
10557,11843,"Santo Amaro, Sao Paulo",380000,1,1,3,31,-23.6562303,-46.7191156,1135809.60273973,723784.603122241,12258.064516129,8379.26994518398
10558,11844,"Cerqueira Cesar, Sao Paulo",800000,2,2,3,75,-23.0353135,-49.1650519,1463063.91869919,1615825.14221879,10666.6666666667,12687.7694407495
10559,11845,"Jardim Paulista, Sao Paulo",2350000,4,4,2,247,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,9514.17004048583,12319.3530995925
10560,11846,"Itaim Bibi, Sao Paulo",1150000,3,1,2,111,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,10360.3603603604,15011.4003739799
10561,11848,"Jardim Paulista, Sao Paulo",800000,2,1,2,55,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,14545.4545454545,12319.3530995925
10562,11849,"Parque Arariba, Sao Paulo",200700,2,1,2,41,-23.6393583,-46.7508121893928,203733.333333333,4861.73534740789,4895.12195121951,4969.10569105691
10563,11850,"Itaim Bibi, Sao Paulo",4100000,3,4,3,185,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,22162.1621621622,15011.4003739799
10564,11851,"Pompeia, Sao Paulo",745000,3,3,2,76,-22.1088293,-50.1720753,957891.180257511,490757.041916436,9802.63157894737,9587.72284680743
10565,11852,"Vila Nova Conceicao, Sao Paulo",640000,1,1,2,34,-23.6350111,-46.641295,2955630.20350877,3300009.12304975,18823.5294117647,17094.8567928045
10566,11853,"Higienopolis, Sao Paulo",1600000,3,1,2,144,-20.8368569,-49.3881547,2011172.37823834,1602435.53969756,11111.1111111111,10146.6353707394
10567,11854,"Saude, Sao Paulo",350000,1,1,2,34,-23.61517795,-46.6433933431463,695812.168253968,370447.777904106,10294.1176470588,8483.63977850064
10568,11855,"Moema, Sao Paulo",1250000,3,3,2,134,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,9328.35820895522,11915.5734933051
10569,11857,"Ipiranga, Sao Paulo",280000,2,1,7,60,-23.58927255,-46.6061620666765,6788486.45112782,97539752.7657012,4666.66666666667,7897.2726600197
10570,11858,"Pinheiros, Sao Paulo",818000,2,2,7,60,-23.567249,-46.7019515,9498833.46488294,133935791.599595,13633.3333333333,11657.2479284877
10571,11859,"Higienopolis, Sao Paulo",1350000,3,3,2,140,-20.8368569,-49.3881547,2011172.37823834,1602435.53969756,9642.85714285714,10146.6353707394
10572,11860,"Pinheiros, Sao Paulo",640000,2,1,2,55,-23.567249,-46.7019515,9498833.46488294,133935791.599595,11636.3636363636,11657.2479284877
10573,11861,"Agua Branca, Sao Paulo",2075000,4,1,3,168,-23.5212579,-46.6885155,1124235.63636364,1182038.94510049,12351.1904761905,8288.36729210497
10574,11862,"Perdizes, Sao Paulo",1100000,3,3,2,115,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,9565.21739130435,9409.53370787521
10575,11863,"Pompeia, Sao Paulo",715000,3,1,2,74,-22.1088293,-50.1720753,957891.180257511,490757.041916436,9662.16216216216,9587.72284680743
10576,11864,"Vila Olimpia, Sao Paulo",900000,1,1,2,62,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,14516.1290322581,17165.5774083761
10577,11866,"Cambuci, Sao Paulo",370000,2,2,2,90,-23.5661285,-46.6136503087109,457189.062222222,258552.543348121,4111.11111111111,6824.35402782199
10578,11867,"Pinheiros, Sao Paulo",510000,1,0,2,49,-23.567249,-46.7019515,9498833.46488294,133935791.599595,10408.1632653061,11657.2479284877
10579,11868,"Vila Mariana, Sao Paulo",860000,3,2,2,96,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,8958.33333333333,10752.8909823284
10580,11869,"Perdizes, Sao Paulo",2400000,4,1,2,240,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,10000.0,9409.53370787521
10581,11870,"Santa Cecilia, Sao Paulo",588000,2,1,2,66,-23.5296595,-46.6518917695503,1173729.53753754,1078726.70778865,8909.09090909091,8720.40445666074
10582,11871,"Chacara Santo Antonio, Sao Paulo",1000000,3,4,2,130,-23.4997345,-47.5533139,2717211.31386861,17851631.3128622,7692.30769230769,10489.7690667399
10583,11872,"Perdizes, Sao Paulo",815000,2,2,2,105,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,7761.90476190476,9409.53370787521
10584,11873,"Sacoma, Sao Paulo",270000,2,1,2,56,-23.6012824,-46.6025552,6302953.94117647,29889650.9877443,4821.42857142857,5603.78606692166
10585,11874,"Perdizes, Sao Paulo",2690000,4,6,4,236,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,11398.3050847458,9409.53370787521
10586,11875,"Vila Olimpia, Sao Paulo",320000,1,1,4,25,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,12800.0,17165.5774083761
10587,11876,"Jardins, Sao Paulo",485000,1,1,4,27,-22.3436278,-49.0169154,1086111.02362205,1256021.80050732,17962.962962963,11843.3035711004
10588,11877,"Jardim Paulista, Sao Paulo",1800000,3,2,4,146,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,12328.7671232877,12319.3530995925
10589,11878,"Bela Vista, Sao Paulo",450000,1,1,4,56,-23.5622095,-46.6477664878894,764672.640275387,602466.825978067,8035.71428571429,8904.73187153836
10590,11879,"Sumarezinho, Sao Paulo",480000,2,1,4,47,-21.1632261,-47.826194,809516.129032258,677170.331648187,10212.7659574468,9848.66947167505
10591,11880,"Paraiso, Sao Paulo",1200000,4,1,2,100,-21.015911,-48.776105,1902170.73076923,2255836.20716688,12000.0,10680.1024605127
10592,11881,"Moema, Sao Paulo",1700000,4,4,3,158,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,10759.4936708861,11915.5734933051
10593,11882,"Campo Grande, Sao Paulo",290000,2,2,3,62,-23.67554775,-46.687234425517,687916.666666667,499542.783377202,4677.41935483871,6423.70815622775
10594,11883,"Jardim Paulista, Sao Paulo",1790000,3,2,2,122,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,14672.131147541,12319.3530995925
10595,11884,"Jardim Paulista, Sao Paulo",1940000,3,2,2,151,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,12847.6821192053,12319.3530995925
10596,11885,"Jardim America, Sao Paulo",4775000,3,3,3,306,-23.0402074,-45.5394484,2715944.14583333,2690010.8568423,15604.5751633987,12130.2434609517
10597,11886,"Jardim Paulista, Sao Paulo",1890000,3,1,3,161,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,11739.1304347826,12319.3530995925
10598,11887,"Jardim America, Sao Paulo",1606000,3,1,2,114,-23.0402074,-45.5394484,2715944.14583333,2690010.8568423,14087.7192982456,12130.2434609517
10599,11888,"Moema, Sao Paulo",2700000,4,5,4,205,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,13170.7317073171,11915.5734933051
10600,11889,"Sacoma, Sao Paulo",210000,1,1,4,38,-23.6012824,-46.6025552,6302953.94117647,29889650.9877443,5526.31578947368,5603.78606692166
10601,11890,"Moema, Sao Paulo",2690000,4,6,4,231,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,11645.0216450216,11915.5734933051
10602,11891,"Itaquera, Sao Paulo",163000,2,1,4,40,-23.5352125,-46.4541810768779,7692587.38888889,44967009.3233629,4075.0,4275.16302469189
10603,11892,"Jardim Paulista, Sao Paulo",950000,3,3,4,160,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,5937.5,12319.3530995925
10604,11893,"Vila da Saude, Sao Paulo",680000,3,2,2,76,-23.6186392,-46.6367235,662237.368421053,180885.120321715,8947.36842105263,7988.21092971606
10605,11894,"Vila Anglo Brasileira, Sao Paulo",713000,2,1,2,62,-23.5400826,-46.69492,660666.666666667,265893.551919525,11500.0,10081.8466158081
10606,11895,"Ipiranga, Sao Paulo",1200000,3,3,2,130,-23.58927255,-46.6061620666765,6788486.45112782,97539752.7657012,9230.76923076923,7897.2726600197
10607,11896,"Vila Vera, Sao Paulo",694000,3,3,2,85,-23.5373598,-46.4730263,567666.666666667,122230.656274657,8164.70588235294,8187.45302553877
10608,11897,"Saude, Sao Paulo",580000,2,2,2,85,-23.61517795,-46.6433933431463,695812.168253968,370447.777904106,6823.52941176471,8483.63977850064
10609,11898,"Higienopolis, Sao Paulo",1350000,3,1,2,140,-20.8368569,-49.3881547,2011172.37823834,1602435.53969756,9642.85714285714,10146.6353707394
10610,11899,"Jardim America, Sao Paulo",940000,3,1,2,103,-23.0402074,-45.5394484,2715944.14583333,2690010.8568423,9126.21359223301,12130.2434609517
10611,11900,"Jardim America, Sao Paulo",1452000,2,2,2,99,-23.0402074,-45.5394484,2715944.14583333,2690010.8568423,14666.6666666667,12130.2434609517
10612,11901,"Pinheiros, Sao Paulo",640000,2,1,2,55,-23.567249,-46.7019515,9498833.46488294,133935791.599595,11636.3636363636,11657.2479284877
10613,11903,"Jardim Celeste, Sao Paulo",155900,2,1,4,40,-23.4855674,-47.4932116,198385.172839506,73043.8737158686,3897.5,4023.83916121497
10614,11904,"Moema, Sao Paulo",477000,1,1,4,35,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,13628.5714285714,11915.5734933051
10615,11905,"Jardim Paulista, Sao Paulo",1190000,3,3,4,133,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,8947.36842105263,12319.3530995925
10616,11906,"Vila Prudente, Sao Paulo",430000,2,2,2,62,-23.592335,-46.574961418352,349126.804878049,188674.82662994,6935.48387096774,5905.50980522126
10617,11907,"Perdizes, Sao Paulo",1700000,3,4,3,135,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,12592.5925925926,9409.53370787521
10618,11908,"Pinheiros, Sao Paulo",2950000,3,3,2,212,-23.567249,-46.7019515,9498833.46488294,133935791.599595,13915.0943396226,11657.2479284877
10619,11909,"Sumare, Sao Paulo",638000,2,1,2,64,-22.8217964,-47.267105,969035.352564103,493268.626005734,9968.75,10129.5457022427
10620,11911,"Vila Invernada, Sao Paulo",510000,2,2,2,78,-24.0752362,-48.5698202,550000.0,34641.0161513775,6538.46153846154,7179.48717948718
10621,11912,"Aclimacao, Sao Paulo",430000,2,1,2,65,-23.5671021,-46.6268011,1215050.93518519,1056923.07590018,6615.38461538462,8585.89291658446
10622,11913,"Barra Funda, Sao Paulo",530000,2,2,2,49,-23.5254616,-46.6675134,682101.714285714,342135.47445999,10816.3265306122,8351.14093307938
10623,11914,"Moema, Sao Paulo",1320000,3,5,3,155,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,8516.12903225806,11915.5734933051
10624,11916,"Jardim Paulista, Sao Paulo",1495000,2,2,4,112,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,13348.2142857143,12319.3530995925
10625,11917,"Jardim Paulista, Sao Paulo",1820000,3,2,2,153,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,11895.4248366013,12319.3530995925
10626,11918,"Vila Leopoldina, Sao Paulo",570000,3,2,2,70,-23.530072,-46.734319333134,1256080.93650794,827884.992937711,8142.85714285714,9517.83987380299
10627,11919,"Jaguare, Sao Paulo",450000,3,2,4,80,-23.5420355,-46.749499250258,413324.9875,156665.465431515,5625.0,5973.71904200644
10628,11920,"Vila Nova Conceicao, Sao Paulo",5900000,4,6,4,251,-23.6350111,-46.641295,2955630.20350877,3300009.12304975,23505.9760956175,17094.8567928045
10629,11921,"Moema, Sao Paulo",1064000,3,3,4,98,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,10857.1428571429,11915.5734933051
10630,11922,"Jardim Prudencia, Sao Paulo",498000,2,2,4,70,-23.64494605,-46.6725286248616,620142.857142857,345245.940717457,7114.28571428571,6777.47697761334
10631,11923,"Moema, Sao Paulo",1420000,4,6,3,155,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,9161.29032258065,11915.5734933051
10632,11924,"Interlagos, Sao Paulo",414000,2,2,3,100,-23.7019315,-46.6967078125242,469952.666666667,202628.17918991,4140.0,5883.10969158006
10633,11925,"Chacara Santo Antonio, Sao Paulo",904000,3,2,2,100,-23.4997345,-47.5533139,2717211.31386861,17851631.3128622,9040.0,10489.7690667399
10634,11926,"Santo Amaro, Sao Paulo",520000,2,3,4,110,-23.6562303,-46.7191156,1135809.60273973,723784.603122241,4727.27272727273,8379.26994518398
10635,11927,"Santo Amaro, Sao Paulo",1218000,2,3,2,95,-23.6562303,-46.7191156,1135809.60273973,723784.603122241,12821.0526315789,8379.26994518398
10636,11928,"Moema, Sao Paulo",805000,2,1,2,75,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,10733.3333333333,11915.5734933051
10637,11929,"Granja Julieta, Sao Paulo",898000,2,3,2,92,-23.6275329,-46.7120009,1517233.33333333,943357.711191448,9760.86956521739,9598.47968346014
10638,11930,"Santo Amaro, Sao Paulo",420000,2,1,2,64,-23.6562303,-46.7191156,1135809.60273973,723784.603122241,6562.5,8379.26994518398
10639,11931,"Alto da Boa Vista, Sao Paulo",338000,1,1,2,42,-23.6416251,-46.6994344,1314149.25373134,888196.696303917,8047.61904761905,9100.88890359551
10640,11932,"Vila Andrade, Sao Paulo",265000,1,1,2,58,-23.62819865,-46.7289985764111,692110.807291667,418911.514483648,4568.96551724138,6215.97285670845
10641,11933,"Moema, Sao Paulo",750000,2,2,2,65,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,11538.4615384615,11915.5734933051
10642,11935,"Barra Funda, Sao Paulo",445000,3,2,2,120,-23.5254616,-46.6675134,682101.714285714,342135.47445999,3708.33333333333,8351.14093307938
10643,11936,"Vila Mariana, Sao Paulo",1910000,3,5,3,142,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,13450.7042253521,10752.8909823284
10644,11937,"Jardim America, Sao Paulo",2990000,3,5,2,220,-23.0402074,-45.5394484,2715944.14583333,2690010.8568423,13590.9090909091,12130.2434609517
10645,11938,"Vila Olimpia, Sao Paulo",1780000,2,3,2,112,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,15892.8571428571,17165.5774083761
10646,11939,"Lapa, Sao Paulo",360000,2,0,2,56,-23.5242535,-46.7033812110629,781140.464285714,371899.325601472,6428.57142857143,9086.65914630106
10647,11940,"Moema, Sao Paulo",2250000,4,4,4,163,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,13803.6809815951,11915.5734933051
10648,11941,"Alto de Pinheiros, Sao Paulo",1400000,2,3,3,155,-23.5495495,-46.7121547864865,2240753.58333333,2070633.21642971,9032.25806451613,9565.72734823723
10649,11942,"Jardim Paulista, Sao Paulo",585000,1,0,3,43,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,13604.6511627907,12319.3530995925
10650,11943,"Vila Nova Conceicao, Sao Paulo",410000,1,1,3,55,-23.6350111,-46.641295,2955630.20350877,3300009.12304975,7454.54545454545,17094.8567928045
10651,11944,"Brooklin, Sao Paulo",1580000,3,3,2,105,-23.6268017,-46.6881279,1313120.3120155,827255.463301132,15047.619047619,11250.0325940017
10652,11946,"Jardim Paulista, Sao Paulo",650000,2,2,4,63,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,10317.4603174603,12319.3530995925
10653,11947,"Higienopolis, Sao Paulo",850000,3,3,4,104,-20.8368569,-49.3881547,2011172.37823834,1602435.53969756,8173.07692307692,10146.6353707394
10654,11948,"Jardim Paulista, Sao Paulo",590000,1,1,4,31,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,19032.2580645161,12319.3530995925
10655,11949,"Vila Mariana, Sao Paulo",1980000,3,4,2,142,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,13943.661971831,10752.8909823284
10656,11950,"Pinheiros, Sao Paulo",470000,1,1,2,69,-23.567249,-46.7019515,9498833.46488294,133935791.599595,6811.59420289855,11657.2479284877
10657,11951,"Jardim Taquaral, Sao Paulo",220000,2,1,2,60,-22.850542,-47.0314860336698,535636.363636364,464518.519055435,3666.66666666667,5137.85178500931
10658,11952,"Perdizes, Sao Paulo",850000,3,1,2,120,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,7083.33333333333,9409.53370787521
10659,11953,"Moema, Sao Paulo",2800000,4,1,5,262,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,10687.0229007634,11915.5734933051
10660,11954,"Santa Cecilia, Sao Paulo",1280000,3,1,2,124,-23.5296595,-46.6518917695503,1173729.53753754,1078726.70778865,10322.5806451613,8720.40445666074
10661,11955,"Vila Nova Conceicao, Sao Paulo",2100000,3,0,2,130,-23.6350111,-46.641295,2955630.20350877,3300009.12304975,16153.8461538462,17094.8567928045
10662,11956,"Moema, Sao Paulo",1500000,4,0,2,140,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,10714.2857142857,11915.5734933051
10663,11957,"Sumare, Sao Paulo",570000,2,1,2,75,-22.8217964,-47.267105,969035.352564103,493268.626005734,7600.0,10129.5457022427
10664,11958,"Perdizes, Sao Paulo",2130000,3,4,3,149,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,14295.3020134228,9409.53370787521
10665,11959,"Mooca, Sao Paulo",460000,2,2,2,65,-23.5617305,-46.5971404231074,643342.642512077,438909.920585585,7076.92307692308,6811.66160035022
10666,11960,"Mooca, Sao Paulo",1070000,3,4,2,112,-23.5617305,-46.5971404231074,643342.642512077,438909.920585585,9553.57142857143,6811.66160035022
10667,11961,"Itaim Bibi, Sao Paulo",300000,1,1,2,33,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,9090.90909090909,15011.4003739799
10668,11962,"Jardins, Sao Paulo",485000,1,1,2,27,-22.3436278,-49.0169154,1086111.02362205,1256021.80050732,17962.962962963,11843.3035711004
10669,11963,"Pinheiros, Sao Paulo",1100000,2,3,2,85,-23.567249,-46.7019515,9498833.46488294,133935791.599595,12941.1764705882,11657.2479284877
10670,11964,"Jardim Marajoara, Sao Paulo",379000,2,2,2,63,-23.6553634,-46.6849371,921587.62371134,762683.693981124,6015.87301587302,6897.0202066241
10671,11965,"Vila Mariana, Sao Paulo",1110000,3,2,2,105,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,10571.4285714286,10752.8909823284
10672,11966,"Perdizes, Sao Paulo",1060000,3,2,2,84,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,12619.0476190476,9409.53370787521
10673,11967,"Bela Vista, Sao Paulo",350000,1,1,2,49,-23.5622095,-46.6477664878894,764672.640275387,602466.825978067,7142.85714285714,8904.73187153836
10674,11968,"Vila Mariana, Sao Paulo",487000,1,1,2,50,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,9740.0,10752.8909823284
10675,11969,"Aclimacao, Sao Paulo",340000,2,1,2,64,-23.5671021,-46.6268011,1215050.93518519,1056923.07590018,5312.5,8585.89291658446
10676,11971,"Jardim Paulista, Sao Paulo",2875000,3,1,3,250,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,11500.0,12319.3530995925
10677,11972,"Vila Mariana, Sao Paulo",670000,3,1,2,75,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,8933.33333333333,10752.8909823284
10678,11973,"Pompeia, Sao Paulo",1230000,4,1,2,132,-22.1088293,-50.1720753,957891.180257511,490757.041916436,9318.18181818182,9587.72284680743
10679,11975,"Bela Vista, Sao Paulo",800000,3,1,5,104,-23.5622095,-46.6477664878894,764672.640275387,602466.825978067,7692.30769230769,8904.73187153836
10680,11977,"Jardins, Sao Paulo",795000,2,1,5,96,-22.3436278,-49.0169154,1086111.02362205,1256021.80050732,8281.25,11843.3035711004
10681,11978,"Jardim Paulista, Sao Paulo",2580000,3,3,3,151,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,17086.0927152318,12319.3530995925
10682,11979,"Jardim Paulista, Sao Paulo",900000,3,1,3,123,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,7317.07317073171,12319.3530995925
10683,11980,"Jardim Paulista, Sao Paulo",2440000,3,4,2,158,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,15443.0379746835,12319.3530995925
10684,11981,"Vila Parque Jabaquara, Sao Paulo",290000,2,1,2,48,-22.0955301,-51.3885114,401090.909090909,134703.715275752,6041.66666666667,6451.54870224888
10685,11982,"Bosque da Saude, Sao Paulo",1179000,3,3,3,113,-23.6094152,-46.6251697,967242.564102564,513133.922018506,10433.6283185841,8187.67374460668
10686,11983,"Brooklin Paulista, Sao Paulo",450000,1,2,3,45,-23.6295676,-46.6734954,24310702.3974359,142978707.299865,10000.0,10165.1524304957
